product_name,overall_rating,rating,title,cleaned_review
"MILTON Vogue 750 Stainless Steel Water Bottle, Yellow 750 ml Bottle Reviews",4.1,5,Just wow!,nice one
"pexpo Sports and Hiking Stainless Steel Water Bottle, Bistro-Xtreme 1000 ml Bottle Reviews",4.1,4,Pretty good,red colour awasome
"pexpo 1000 ml Fridge and Refrigerator Stainless Steel Water Bottle, Chromo 1000 ml Bottle Reviews",4.1,4,Really Nice,nice product
"pexpo 750ml, 18 Hrs Hot & Cold Thermosteel Vacuum Flask with Zipper Bag, Flip-Pro 750 ml Flask Reviews",4.0,5,Perfect product!,product useful
"MILTON Thermosteel Glassy Drinking Cup Lid, 500 ml Flask Reviews",4.3,5,Brilliant,nice product
pexpo 1500ml 24 Hrs Hot and Cold Water Bottle with Jute-bag Vacuum Insulated Electro 1500 ml Flask Reviews,4.3,4,Wonderful,good looking good quality hot cool
Hmk HMK120MMJ 20000 ml Bottle Reviews,4.2,5,Fair,nice
"pexpo 24 Hrs Hot & Cold ISI Certified Vacuum Insulated Ombre Steel Bottle,Electro 1000 ml Flask Reviews",4.3,5,Terrific purchase,good product using last months
"MILTON Atlantis 900 Thermosteel Insulated Water Bottle, 750 ml Flask Reviews",4.3,5,Great product,love bottle
cello Puro -X Benz 900 | PU Insulation | Leak Proof| Wide Mouth & Easy to Open | 730 ml Bottle Reviews,4.0,5,Wonderful,good product loved easy carry light weight
"pexpo 24 Hrs Hot & Cold ISI Certified Vacuum Insulated Ombre Steel Bottle,Electro 500 ml Flask Reviews",4.3,4,Really Nice,someone carry bottle suggest buy use bottle last days bottle keep cool plus hours ml bottle heavy design pretty good use cello bottle cost keep cool plus hours
"MILTON Hector 1000 Pet Water Bottle, Set of 3, 1 Litre Each, Multicolor 1000 ml Bottle Reviews",4.4,4,Very Good,nice
"pexpo 1000 ml Fridge and Refrigerator Stainless Steel Water Bottle, Chromo 1000 ml Bottle Reviews",4.1,5,Mind-blowing purchase,toooo good
MILTON Unisteel super 500 500 ml Bottle Reviews,4.0,1,Terrible product,waste money small size cap closed properly
MILTON Viva Kettle Jug (BEIGE) 760 ml Flask Reviews,4.1,1,Worthless,serve tea bcz kettle jug dropped properly bcz design
MILTON Elate 1000 880 ML Bottle Reviews,3.8,5,Terrific,best bottle
MILTON Elfin Vaccum 300 ml Bottle Reviews,4.2,4,Delightful,good product value money
BELLERBIRD Premium Quality Square Shape water bottle set of fridge 1000 ml Bottle Reviews,4.1,3,Good,nice ok
"TUPPERWARE JUMBO TUMBLER (Pack of 2)(Each 470 ML)(Red, Orange) 470 ml Bottle Reviews",4.5,4,Pretty good,ok good
"Flipkart SmartBuy Antic Bottle Fridge, for Home Office Gym School Boy, Pack of 6 (Blue) 1000 ml Bottle Reviews",4.3,5,Wonderful,good condition delivery good bottle bought flipkart love flipkart good products
Pigeon Inox Hydra Plus 900 ml Bottle Reviews,4.0,1,Useless product,cap good fix properly
"pexpo 2000ml 24 Hrs Hot and Cold Vacuum Insulated Water Bottle With Carry Handle, Echo 2000 ml Flask Reviews",4.3,3,Classy product,good
SPEEDEX Stainless Steel Vacuum Insulated Hot & Cold Water Bottle Feather Touch Finish 500 ml Flask Reviews,4.2,5,Awesome,good
rosesky fashion SQURE -06 1000 ml Bottle Reviews,4.1,3,Fair,product good quality poor
MILTON Aqua 1000 Stainless Steel 950 ml Bottle Reviews,4.0,4,Very Good,good
HAPPY CART WATER 800 ml Bottle Reviews,4.0,5,Super!,awesome product
Dhara Stainless Steel Tea Star Puff Insulated Long Hours Hot And Cold Coffee Carafe 1200 ml Flask Reviews,3.7,1,Worthless,good
"Flipkart SmartBuy Antic Bottle Fridge, for Home Office Gym School Boy, Pack of 6 (Pink) 1000 ml Bottle Reviews",4.3,4,Delightful,good looking comfortable grip slippy heavy thin good weight leakproof good quality plastic materials smell thing bottle mention product detail probably bottle good choice daily usage home recommend outside otherwise good option glance value money buy big thumbs
"pexpo 24 Hrs Hot and Cold ISI Certified , Electro Vacuum insulated Water Bottle 1000 ml Flask Reviews",4.3,4,Very Good,good product
Pigeon Inox Hydra 900 ml Bottle Reviews,4.1,5,Must buy!,good quality product pigeon
"pexpo Sports and Hiking Stainless Water,Chromo - Xtreme 1000 ml Bottle Reviews",4.1,5,Terrific,superb quality
"aybor Stainless Steel Travel Hot & Cold Water Bottle for Kids, Office 500 ml 500 ml Bottle Reviews",3.7,3,Just okay,okk good best
pexpo 24 Hrs Hot & Cold ISI Certified Vacuum insulated Bottle Fererro With Jute Bag 500 ml Flask Reviews,4.3,5,Highly recommended,good heated hours
MILTON Beverage Dispenser 3.09 L Flask Reviews,4.2,5,Great product,good produ value money
MILTON WATER ( BPA FREE ) PACIFIC 1000 ml Bottle Reviews,4.3,5,Terrific purchase,good
cello Swift Pro Stainless Steel | Screw-Top Lid | Easy to Carry | Durable & Leakproof 890 ml Flask Reviews,4.3,5,Highly recommended,good
ICONIX Vacuum Flask set 3Cup set for Hot & Cold Drink BPA Free Grey with Silicon Brush 500 ml Flask Reviews,3.6,1,Don't waste your money,buy
MILTON Thermosteel Flip Lid 1000 ml Flask Reviews,4.3,4,Good quality product,best product waw amazing
MILTON Helix Pet Water 1000 ml Bottle Reviews,4.2,5,Just wow!,good like thank u flipkart
MILTON Viva tuff 1000 ml Flask Reviews,4.1,4,Pretty good,good
pexpo 24 Hrs Hot and Cold Vacuum Insulated Water Bottle with Jute-bag Fererro 1500 ml Flask Reviews,4.3,5,Worth every penny,nice product
MILTON 3.5 L Beverages Dispenser 3500 ml Flask Reviews,4.1,5,Just wow!,nice
MILTON Duo Dlx 750 ml Bottle Reviews,4.4,5,Highly recommended,great product temperature hours
Flipkart SmartBuy Single Walled Stainless Steel 4000 ml Bottle Reviews,4.0,5,Mind-blowing purchase,good
NIRLON Aqua Stainless Steel Fridge Water Bottle 1000 ml Bottle Reviews,4.0,5,Wonderful,nice
MILTON Bliss 600 Thermosteel Hot and Cold water 500 ml Flask Reviews,4.4,4,Classy product,gifted product loved design quality good
"pexpo Stainless Steel Vacuum Insulated Cosmo Carafe, Hot and Cold Tea/Coffee 600 ml Flask Reviews",3.8,5,Just wow!,ultimate quality easy clean kept tea hours leak proof worth buying
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Simply awesome,nice product
"cello Puro Steel-X Neo 900 Insulated Inner Steel Outer Plastic Water Bottle, 720 ml Bottle Reviews",4.0,4,Good choice,product costly
Jaypee Plus Alpha Thermosteel Insulated Flask 24 Hours Hot and Cold Water Bottle 750 ml Flask Reviews,4.3,5,Best in the market!,perfect bottle like milton company bottle used
MILTON Active 750 Stainless Steel Water Bottle 620 ml Bottle Reviews,3.9,5,Mind-blowing purchase,okay
MILTON Flip Lid (Chrome) 1000 ml Flask Reviews,4.3,5,Great product,good product
"MILTON Hector Pet Water ,1 Litre, 1000 ml Bottle Reviews",4.4,4,Delightful,nice one
"MILTON Helix 1000 Pet Water Bottle, Set of 6, 1 Litre Each, Blue 1000 ml Bottle Reviews",4.2,5,Wonderful,nice attractive product
"MILTON Comet Single Wall Water, Leakproof 1000 ml Bottle Reviews",4.1,3,Fair,ok ok
Pigeon Aqua Galaxy 24 Hrs Hot & Cold Therminox Vaccum Insulated 750 ml Flask Reviews,4.1,2,Expected a better product,water cool long time
MILTON BLISS 900 Thermosteel Vaccum Insulated Hot & Cold Water Bottle 790 ml Flask Reviews,4.4,2,Moderate,hours
"pexpo 24 Hrs Hot & Cold ISI Certified, Oslo Vacuum insulated Water Bottle 500 ml Flask Reviews",4.3,4,Really Nice,awesome purchase
"pexpo Hot and Cold Water Bottle,Stainless Vacuum Insulated Cameo 160 ml Flask Reviews",4.1,5,Wonderful,good
ELINOR SINGLE WALL STAINLESS STEEL FRIDGE WATERBOTTLE FOR DAILY USE IN HOME AND OFFICE 1000 ml Bottle Reviews,4.0,5,Classy product,nice quality
Flipkart SmartBuy Cola Flask 1000 ml Bottle Reviews,4.3,5,Perfect product!,nice product
Apeiron Stainless Steel Fridge Water Bottle Silver (Pack of 6) 1000 ml Bottle Reviews,3.8,5,Wonderful,super
"pexpo 24 Hrs Hot & Cold ISI Certified Vacuum Insulated Ombre Steel Bottle,Electro 500 ml Flask Reviews",4.3,5,Great product,good product easy carry stainless steel good everyone use product daily use enjoy clean drinking water
Plus Shine Water 6000 ml Bottle Reviews,4.0,4,Good choice,good
"pexpo Sports and Hiking Stainless Steel Water Bottle, Chromo 1000 ml Bottle Reviews",4.1,5,Classy product,nice products get delivery date useful
NIRLON Summer Cool Single Wall Stainless Steel Fridge 1000 ml Bottle Reviews,4.0,3,Nice,water leakage
"BOROSIL 1.5 L Vacuum Insulated Teapot, 18 Hrs Hot & 24 Hrs Cold Carafe, BPA Free, Black 1500 ml Flask Reviews",4.1,5,Mind-blowing purchase,nice good
SPEEDEX Stainless Steel Vacuum Insulated Hot & Cold Water Bottle Feather Touch Finish 1000 ml Flask Reviews,4.2,5,Best in the market!,nice product good quality
cello Duro Tuff Kent DTP Coating Double Walled Stainless Steel 750 ml Flask Reviews,4.4,4,Really Nice,nice product
ELINOR SINGLE WALL STAINLESS STEEL FRIDGE WATERBOTTLE FOR DAILY USE IN HOME AND OFFICE 1000 ml Bottle Reviews,4.0,5,Terrific purchase,words totally satisfied bottle price worth quality good water cool upto hours mahesh kurnool
"pexpo 24 Hrs Hot and Cold ISI Certified , Electro Vacuum insulated Water Bottle 1000 ml Flask Reviews",4.3,5,Best in the market!,light weight water coolest upto hrs
pexpo 1800ml 24 Hrs Hot and Cold Water Bottle with Jute-bag Vacuum Insulated Electro 1800 ml Flask Reviews,4.3,5,Worth every penny,super
"pexpo Thermosteel Water bottle, Hot and Cold with Jute-bag Vacuum Insulated Flamingo 1000 ml Flask Reviews",4.1,5,Terrific purchase,flask perfect everyone everyone needs keep beverages hot cold long time flask useful blue color looks good
cello Duro Tuff Kent DTP Coating Double Walled 900 ml Flask Reviews,4.4,5,Great product,simple awesome
"AneriDEALS Golden Ring Clear Water Bottle for Fridge, Home, Office School Boy, Unbreakable 1000 ml Bottle Reviews",4.0,5,Fabulous!,good
"pexpo 500 ml 24 Hrs Hot & Cold ISI Certified , Electro Vacuum insulated Water Bottle 500 ml Flask Reviews",4.3,4,Really Nice,someone carry bottle suggest buy use bottle last days bottle keep cool plus hours ml bottle heavy design pretty good use cello bottle cost keep cool plus hours
"MILTON Thermosteel Glassy Drinking Cup Lid, 750 Ml, Purple 750 ml Flask Reviews",4.4,5,Awesome,osm product looking osm product
ELINOR AMAZING SINGLE WALL STAINLESS STEEL WATERBOTTLE FOR KIDS AND ADULTS 1000 ml Bottle Reviews,4.1,5,Super!,good product cheap rate
"MILTON Pacific 1000 Pet Bottles 12 Pcs Set, PURPLE MY 1000 ml Bottle Reviews",4.4,5,Perfect product!,must buy happy excellent quality
cello H2O Stainless Steel 1000 ml Bottle Reviews,4.0,5,Terrific purchase,bottle good one litre carry
prayati Unbreakable Water Bottle 1 L with Motivational Time Marker 1000 ml Bottle Reviews,3.9,5,Best in the market!,excellent
"pexpo Sports and Hiking Stainless Steel,Chromo 1000 ml Bottle Reviews",4.1,5,Excellent,good product recommended
"pexpo 24 Hrs Hot and Cold ISI Certified , Electro Vacuum insulated Water Bottle 1000 ml Flask Reviews",4.3,3,Good choice,better choice hot cold water remains hours
pexpo Bravo Hot and Cold ISI Certified Vacuum insulated Water Bottle 1000 ml Flask Reviews,4.2,5,Brilliant,nice product value money
"MILTON Atlantis 600 Thermosteel Insulated Water Bottle, 500 ml Flask Reviews",4.3,5,Highly recommended,good temperature colour lock system pink dark pink anyway good
"pexpo 24 Hrs Hot and Cold ISI Certified, Oslo Vacuum insulated Water Bottle 750 ml Flask Reviews",4.3,5,Fabulous!,nice product
ICONIX Vacuum Flask set 3Cup set for Hot & Cold Drink BPA Free(Black)with Silicon Brush 500 ml Flask Reviews,3.6,2,Not good,waste money ok think
MILTON Cruiser 2200 ml Bottle Reviews,4.0,5,Wonderful,keeps water hot hours really good material happy purchase thanks flipkart
ELINOR SINGLE WALL STAINLESS STEEL FRIDGE WATERBOTTLE FOR DAILY USE IN HOME AND OFFICE 1000 ml Bottle Reviews,4.0,5,Terrific,good quality product must say also go head reasonable worth must buy
"pexpo 24 Hrs Hot and Cold ISI Certified , Electro Vacuum insulated Water Bottle 750 ml Flask Reviews",4.3,5,Terrific,really great water upto hours must buy
NERR ™ COPPER BOTTLE 1000ML 1000 Bottle Reviews,3.9,3,Does the job,medium quality work
"MILTON Steel Convey 900 Insulated Inner Stainless Steel Water Bottle,Set of 2, Blue, Cyan 630 ml Bottle Reviews",4.1,2,Bad quality,bottle nice insulation capacity good hours
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Perfect product!,amazing product
"BOROSIL Hydra Thermo Vacuum Insulated Water Bottle with Bag, 24 hrs Hot and Cold 750 ml Flask Reviews",4.3,2,Bad quality,good child use days lid upper side many bend
Pigeon Stark Plus Navy 24 Hrs Hot & Cold Therminox Vaccum Insulated 500 ml Flask Reviews,3.9,4,Worth the money,good product hot cold useless thermal contains
"BOROSIL Grip n Sip Stainless Steel Water Bottle, Single Wall, BPA Free 750 ml Bottle Reviews",4.0,5,Worth every penny,nice product
"MILTON Aqua Stainless Steel Water Bottle, Pista Green 500 ml Bottle Reviews",4.0,5,Highly recommended,bottle awesome quality good daily uses specically students office employee also single layer bottle value money reasonbable price purchased rs
"pexpo Insulated Warm And Cold School Kids Water Bottle, Stereo 700 ml Bottle Reviews",3.8,5,Wonderful,super
pexpo Bravo Hot and Cold ISI Certified Vacuum insulated Water Bottle 1000 ml Flask Reviews,4.2,5,Highly recommended,bottle keeps water hot hours perfect winter doses easy carry looks elegant much better available brands
"pexpo Thermosteel Vacuum , 18 Hrs Hot and Cold with Zipper Bag Flip-Pro 1000 ml Flask Reviews",4.0,5,Mind-blowing purchase,u go value money
"pexpo Thermosteel Vacuum, 18 Hrs Hot and Cold with Zipper Bag Flip-Pro 1000 ml Flask Reviews",4.0,5,Simply awesome,good
Flipkart SmartBuy Premium Quality Square Shape water bottle set of fridge 1100 ml Bottle Reviews,4.1,4,Good quality product,nice quality good bit high respect companies ok quality nice thanks flipkart
"pexpo Sports and Hiking Stainless Steel Water Bottle, Chromo-Xtreme 1000 ml Bottle Reviews",4.1,5,Brilliant,good product nice bhava god always blessed uhh enjoy special person best part part course part time part part best way back face photo
"pexpo 1000 ml Fridge and Refrigerator Stainless Steel Water Bottle, Chromo 1000 ml Bottle Reviews",4.1,5,Must buy!,super loved
MILTON Oscar 1000 ml Bottle Reviews,4.1,4,Very Good,good product
"pexpo 24 Hrs Hot & Cold ISI Certified, Vacuum insulated Water Bottle Oreo-Steel Cap 500 ml Flask Reviews",4.3,5,Perfect product!,amazing water bottle value money love brand highly recommend keeps water hot hours really really love water bottle
"pexpo 24 Hrs Hot and Cold Vacuum Insulated Water Bottle With Carry Handle, Echo 1500 ml Flask Reviews",4.3,5,Terrific,useful
pexpo 750ml 24 Hrs Hot and Cold Flask with Jute-bag Vacuum Insulated Flexo 750 ml Flask Reviews,4.0,5,Super!,excellent product rather going big products choose product price also less compared brand products like lg milton etc
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Perfect product!,amazing product
"MILTON Helix 1000 Pet Water Bottle, Set of 6, 1 Litre Each, Green 1000 ml Bottle Reviews",4.2,4,Pretty good,water bottle good per price go
"pexpo 750ml, 18 Hrs Hot & Cold Thermosteel Vacuum Flask with Zipper Bag, Flip-Pro 750 ml Flask Reviews",4.0,5,Highly recommended,keeps water cold long time worth price build quality
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Simply awesome,good product worth every penny
MILTON Prime Bottle Set of 3 1000 ml Bottle Reviews,4.4,5,Brilliant,awesome
MILTON PRUDENT-1100 Thermosteel Hot & Cold Water Bottle 1.02 l Flask Reviews,4.4,5,Terrific purchase,superbbbbbbbbbbbbbbbb loved must buy size picture colour amazing
Flipkart SmartBuy Premium Quality Square Shape water bottle set of fridge 1100 ml Bottle Reviews,4.1,5,Perfect product!,normal good qlty
"pexpo 24 Hrs Hot & Cold ISI Certified Vacuum Insulated Ombre Steel Bottle,Electro 500 ml Flask Reviews",4.3,4,Very Good,good product
pexpo 1800ml 24 Hrs Hot and Cold Water Bottle with Jute-bag Vacuum Insulated Electro 1800 ml Flask Reviews,4.3,4,Wonderful,good looking good quality hot cool
cello H2O 1000 Fridge Water Bottle with Plastic Cap|Light weight|Leak proof 920 ml Bottle Reviews,4.5,5,Classy product,awesome product
"Flipkart SmartBuy Antic Bottle Fridge, for Home Office Gym School Boy, Pack of 6 (Blue) 1000 ml Bottle Reviews",4.3,5,Terrific,happy nice bottles second purchase bottles go
"Flipkart SmartBuy Antic Bottle Fridge, for Home Office Gym School Boy, Pack of 6 (Blue) 1000 ml Bottle Reviews",4.3,4,Good choice,good quality product
MILTON VERTEX 700 ml Flask Reviews,4.4,3,Good,good
Luxuria Sports Pure Stainless Steel Bottle 500 ml Water Bottle ( Multiple Color) 500 ml Bottle Reviews,4.0,5,Classy product,wowww
SPEEDEX Stainless Steel Water Bottle for fridge School Gym Home office Travel Boys Girls 1000 ml Bottle Reviews,3.9,5,Awesome,bottle comes vibrant colors makes eye catching gives perfect looks bottle made high quality material makes durable
pexpo Bravo Hot and Cold ISI Certified Vacuum insulated Water Bottle 1000 ml Flask Reviews,4.2,5,Just wow!,good thermo flask pexpo paint job looks water remain hot hours
MILTON Handy 650 Stainless Steel 690 ml Bottle Reviews,4.1,5,Awesome,nice product
cello Puro Steel-X Royce 600 | PU Insulation | Leak Proof | Wide Mouth | 540 ml Bottle Reviews,4.1,5,Just wow!,good
