product_name,overall_rating,rating,title,cleaned_review
"BOROSIL Grip n Sip 1000ml Water,Single Wall, Leakproof, BPA Free, 1000 ml Bottle Reviews",4.1,1,Hated it!,bad product quality leak
"pexpo 24 Hrs Hot and Cold ISI Certified , Electro Vacuum insulated Water Bottle 750 ml Flask Reviews",4.3,5,Wonderful,nice product hot cold
MILTON Unisteel super 500 500 ml Bottle Reviews,4.0,5,Terrific purchase,good product
"MILTON Prime 1000 Pet Water Bottle, Set of 4, 1 Litre Each, Blue 1000 ml Bottle Reviews",4.4,4,Delightful,good
"MILTON Handy 650 Stainless Water , 690 ml Bottle Reviews",4.1,2,Not good,defected buy
Sentricus H2O Round Multicolor 6 Pcs Fridge Water Bottle ( Set Of 6 ) 1000 ml Bottle Reviews,4.2,5,Simply awesome,good
"MILTON Aqua Stainless Steel Water Bottle, Pista Green 500 ml Bottle Reviews",4.0,5,Terrific purchase,genuine product
Flipkart SmartBuy Thermosteel Cola 1000 ml Bottle Reviews,4.1,4,Pretty good,good products filpkart thank
"BOROSIL Travelsmart Vacuum Insulated Bottle, 6 Hrs Hot & 8 Hrs Cold, Rose 200 ml Flask Reviews",4.1,1,Absolute rubbish!,looks good keep liquids hot may good one hour waste money even work week
"FITUP Hot & Cold Water,Drinks Storage Bottle And LED Display Temperature , Digital Time 500 ml Bottle Reviews",3.6,3,Decent product,fit
"pexpo Sports and Fridge Stainless Steel Water Bottle, Monaco 1000 ml Bottle Reviews",4.0,5,Awesome,good colette like product
pexpo 1800ml 24 Hrs Hot and Cold Water Bottle with Jute-bag Vacuum Insulated Electro 1800 ml Flask Reviews,4.3,4,Good choice,good product
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Best in the market!,beautiful
"MILTON Handy 650 Stainless Water , 690 ml Bottle Reviews",4.1,5,Wonderful,nice milton water bottle
MILTON duodlx 750 ml Flask Reviews,4.4,4,Delightful,nice product
Snapple TAG Single Wall Stainless Steel Fridge/Gym/Home/Office Water Bottle 1000 ml Bottle Reviews,3.8,5,Highly recommended,good price range
MILTON Aura 1000 Thermosteel | 24 Hours Hot and Cold 1 L Flask Reviews,4.4,5,Just wow!,waited hours write review wanted try hot cold retaining kept boiled water piping hot hours cold water ice cubes remained unmelted opened hours fully satisfied
MILTON AQUA 1000 950 ml Bottle Reviews,3.9,5,Great product,good
SPEEDEX Stainless Steel Water Bottle for fridge School Gym Yoga Home office Boys Girls 1000 ml Bottle Reviews,4.0,4,Fabulous!,good product worth price go
MILTON Prime Bottle Set of 3 1000 ml Bottle Reviews,4.4,5,Mind-blowing purchase,great one go
"pexpo 1000 ml Sports and Hiking Stainless Steel Water Bottle, Monaco 1000 ml Bottle Reviews",4.0,5,Wonderful,looking like wow love much
HAPPY CART WATER 800 ml Bottle Reviews,4.0,4,Very Good,nice product good replacement plastic bottles
"bottel Thermos Water Bottle, Double Wall, Vaccum Flask, Hot or Cold for 24 Hours 1000 ml Flask Reviews",4.3,5,Perfect product!,premium design good build quality easy clean value money product
MILTON Active 750 Stainless Steel Water Bottle 620 ml Bottle Reviews,3.9,5,Must buy!,best product range good kids
"aybor Stainless Steel Travel Hot & Cold Water Bottle for Kids, Office 500 ml 500 ml Bottle Reviews",3.7,5,Just wow!,nice
"pexpo Thermosteel Vacuum Flask, 18 Hrs Hot and Cold with Zipper Bag Flip-Pro 1000 ml Flask Reviews",4.0,5,Perfect product!,nice good pr
BOLDFIT Water 1000 ml Bottle Reviews,4.0,5,Terrific,good quality water bottle keeps water cold good long time looks classy fits nicely everywhere sleek body satisfied bottle
"MILTON Go Electric Stainless Steel Kettle, 1.5 Litres and Flip Lid Bottle, 500 ml Flask Reviews",4.1,4,Value-for-money,good good quality product easy use love product name milton enough buy milton product without thinking quality thank
SPEEDEX Stainless Steel Sports Water Bottle for Gym Park Cycling Yoga office Men Women 1000 ml Bottle Reviews,4.0,5,Classy product,good water stays cold long time must buyy according prize nice bottle thanks flipkart
"pexpo 1000 ml Fridge and Refrigerator Stainless Steel Water Bottle, Chromo 1000 ml Bottle Reviews",4.1,1,Horrible,worst
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Perfect product!,amazing product
"MILTON Gripper 1000 Stainless Steel Water Bottle, 920 ml, Green 920 ml Bottle Reviews",3.9,2,Could be way better,wastage
pexpo Oslo Hot & Cold ISI Certified Vacuum insulated Water Bottle 500 ml Flask Reviews,4.3,4,Pretty good,super
MILTON Crown 1100 Water 1090 ml Bottle Reviews,3.9,5,Wonderful,nice
"MILTON Copper Drinking Water Tumbler with Lid, Set of 2, Copper (Lid Colour May Vary) 480 ml Bottle Reviews",4.2,5,Must buy!,portable fabulous design light weight leak proof slight small size ok overall outstanding
"pexpo 24 Hrs Hot & Cold ISI Certified, Oreo Vacuum insulated Water Bottle 500 ml Flask Reviews",4.3,5,Fabulous!,nice product hours hot cold
cello by cello H2O 1000 Glass Fridge Water with Plastic Cap|Light weight|Leak proof 920 ml Bottle Reviews,4.5,3,Fair,good one
Iktu Vacuum Insulated Water Bottle LED Temperature Display S304 Stainless Steel Flask 420 ml Flask Reviews,3.8,3,Just okay,months usage heat stay atleast
Flipkart SmartBuy Cola Flask 1000 ml Bottle Reviews,4.3,5,Awesome,superb product thank flipkart
MILTON Thermosteel Duo 1500 ml Flask Reviews,4.4,4,Worth the money,best
"BOROSIL Grip n Sip Stainless Steel Water Bottle, Single Wall, BPA Free 750 ml Bottle Reviews",4.0,3,Nice,good
"pexpo Cameo Hot and Cold Water Bottle, Stainless Vacuum Insulated 160 ml Flask Reviews",4.1,4,Worth the money,nice remain hot hrs giving feedback use one week
AVATAR 1000 ML 162 ROPE STEEL WATER BOTTLE 1000 ml Bottle Reviews,4.0,4,Really Nice,good
Classic Essentials Stainless Steel Puro Water Bottle 1000 ml Bottle Reviews,3.9,1,Very poor,edges bad
"pexpo 24 Hrs Hot and Cold ISI Certified , Oreo Vacuum insulated Water Bottle 750 ml Flask Reviews",4.3,5,Excellent,good keeping water hot hrs
"MILTON Thermosteel Glassy Drinking Cup Lid, 500 ml Flask Reviews",4.3,4,Pretty good,ok
MILTON BLISS 900 Thermosteel Vaccum Insulated Hot & Cold Water Bottle 790 ml Flask Reviews,4.4,5,Best in the market!,ordered son liked
MILTON Thermosteel Duo 1500 ml Flask Reviews,4.4,5,Mind-blowing purchase,best response lock time
"pexpo 1000 ml Fridge and Refrigerator Stainless Steel Water Bottle, Chromo 1000 ml Bottle Reviews",4.1,3,Fair,experience years much expect purchased bottle condition bad
"MILTON Helix 1000 Pet Water Bottle, Set of 3, 1 Litre Each, Blue 1000 ml Bottle Reviews",4.2,5,Great product,good happy
MILTON Kool N Sporty 1150 ml Bottle Reviews,4.0,5,Classy product,super super good hit fantastic
Apeiron MAT FRIDGE BOTTLE PK 4 1000 ml Bottle Reviews,3.8,5,Best in the market!,nice quality product
pexpo 1000ml Vacuum Insulated Water Bottle with Jute-bag 24 Hrs Hot and Cold Fererro 1000 ml Flask Reviews,4.3,5,Terrific purchase,amazing product shown image hot remains hrs bag delivery pexpo flipkart
"BOROSIL by Borosil Thermo Vacuum Insulated Bottle with Bag, 24 hrs Hot and Cold,Black 750 ml Flask Reviews",4.3,4,Good choice,nice
"pexpo 24 Hrs Hot and Cold ISI Certified , Electro Vacuum insulated Water Bottle 500 ml Flask Reviews",4.3,5,Fabulous!,tested morning receiving product filled chilled water maintain mind blowing product committed filled chilled water morning next check cold water bottle really recommend go
MILTON New Crown 600 Thermosteel Hot or Cold Water Bottle 500 ml Flask Reviews,4.3,5,Awesome,product size big
URBANHUDA Vacuum Insulated Flask set 3Cup set for Hot & Cold Drink (Giftset Blue) 500 ml Flask Reviews,3.7,5,Brilliant,good
cello Instyle 1000 ml Flask Reviews,4.2,5,Highly recommended,awesome
MILTON Copper Charge 1000 Water Bottle 960 ml Bottle Reviews,3.8,2,Could be way better,thickness low nd bend
"MILTON Thermosteel Glassy Drinking Cup Lid, 500 ml Flask Reviews",4.3,5,Simply awesome,nice product
ICONIX Vacuum Flask set 3Cup set for Hot & Cold Drink BPA Free(Black)with Silicon Brush 500 ml Flask Reviews,3.6,3,Nice,color satisfactory
MILTON Kool N Sporty 1150 ml Bottle Reviews,4.0,5,Perfect product!,nice good
"MILTON Name Tag Pet Water Bottle, Set of 3, Burgundy, Green, Grey 1000 ml Bottle Reviews",4.3,5,Classy product,nice bottle
"pexpo 24 Hrs Hot & Cold ISI Certified,Oslo With Printed Design Vacuum insulated Bottle 750 ml Flask Reviews",4.3,5,Mind-blowing purchase,thought design beautiful wow also colour happy purchase
"MILTON Kool Stunner 600 Insulated School Kids Bottle with Inner Steel, 520 ml Bottle Reviews",4.2,1,Not recommended at all,pathetic go fancy products worth rather concentrate making selling genuine good quality product keep water warm even till hour dual lock system poor robust child easily break
"pexpo 12 Hrs Hot and Cold Water Bottle,Stainless Vacuum Insulated Cameo 160 ml Flask Reviews",4.1,5,Wonderful,pexpo bottle really amazing hrs really cold hot bottle material nice look superb
MILTON Kool Trendy 400 370 ml Bottle Reviews,4.3,4,Wonderful,product good super quality different colour
"MILTON Vogue 500 Stainless Steel Water Bottle, Parrot Green 490 ml Bottle Reviews",4.1,4,Value-for-money,value money product nice product
"pexpo 12 Hrs Hot and Cold Water Bottle,Stainless Vacuum Insulated Cameo 160 ml Flask Reviews",4.1,5,Wonderful,bad bad
MILTON Beverage Dispenser 2500 ml Flask Reviews,4.2,1,Useless product,hours heat reduces satisfaction waste money label printed hours heat
Trueware Tuff Flask 300 ml 300 ml Flask Reviews,3.6,4,Good quality product,nice product
"MILTON Helix 1000 Pet Bottle, Set of 4, 1 Ltr Each, Multicolor 1000 ml Bottle Reviews",4.2,5,Great product,product
cello Puro -X Benz 900 Insulated Inner Outer Water 730 ml Bottle Reviews,4.0,4,Value-for-money,good quality
pexpo 1000ml 24 Hrs Hot and Cold Flask with Jute-bag Vacuum Insulated Flamingo 1000 ml Flask Reviews,4.1,5,Awesome,using flasks milton cello many years got one price mentioned brands quality exactly
Pigeon Hydra Plus 900 ml Bottle Reviews,4.1,3,Does the job,good
"SATANI Glass Airtight Water Bottle with Leak-Proof Black lid-Smoothie, with large Brush 750 ml Bottle Reviews",4.1,2,Could be way better,bottle quality good
MILTON Elfin-Thermosteel Hot & Cold Water 160 ml Bottle Reviews,4.3,4,Worth the money,good quality nice look
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Simply awesome,nice product
BELLERBIRD Premium Quality Unbreakable Material Round Shape H2o Water Bottle For Fridge 999 ml Bottle Reviews,4.1,5,Highly recommended,quality osm looking good
"BOROSIL 1 L Vacuum Insulated Teapot, 18 Hrs Hot & 24 Hrs Cold Carafe, BPA Free, Black 1000 ml Flask Reviews",4.1,4,Good choice,overall good product price little bit
pexpo Espresso 24 Hrs Hot and Cold ISI Certified Vacuum insulated Water Bottle 1000 ml Flask Reviews,4.3,5,Fabulous!,got wonderful product pexpo bottle quality good mentioned hot cold support hot cold well really awesome good qwality product
DEEJET LargeCapacity Water Bottle Motivational bisycle travel gym home Straw trasparent 2000 ml Bottle Reviews,4.0,5,Worth every penny,good product
"pexpo 1000 ml Fridge Stainless Steel Water Bottle, Chromo-Xtreme 1000 ml Bottle Reviews",4.1,5,Must buy!,super loved
MILTON New Smarty 900 Thermosteel Hot and Cold 730 ml Bottle Reviews,4.3,5,Excellent,good
MILTON Super 1000 Stainless Steel Water Bottle 1000 ml Bottle Reviews,3.9,5,Worth every penny,nice
MILTON Glassy 350 ml Flask Reviews,4.3,4,Worth the money,good
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Great product,excellent bottle want keep water temperature longer duration mom put hot water night still warm water night could sustain temperatures hours water still hot enough could drink directly needed mix regular water works really well got could get hot water drink anytime without needing go heat water still checked cold water w read
MILTON Thermosteel 1000 ml Flask Reviews,4.3,5,Excellent product,bought product travel needs little daughter feeding require hot water used product got amazed results keep water warm hours
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Terrific,nice
"MILTON Thermosteel DUO DLX 1500 Hot & Cold Bottle, Steel Plain 1500 ml Bottle Reviews",4.3,5,Just wow!,good
"BOROSIL Grip n Sip Stainless Steel Water Bottle, Single Wall, BPA Free 750 ml Bottle Reviews",4.1,4,Delightful,love
"pexpo 24 Hrs Hot and Cold Vacuum Insulated Water Bottle With Carry Handle, Echo 1800 ml Flask Reviews",4.3,5,Wonderful,good
EasyToBuy VACUUM FLASK BOTTLE SET 500 ml Flask Reviews,3.8,1,Unsatisfactory,working thermal like others works familiar milton
"pexpo 24 Hrs Hot & Cold ISI Certified, Oreo Vacuum insulated Water Bottle 500 ml Flask Reviews",4.3,4,Very Good,light weight product used daily basis
MILTON Handy 650 Stainless Steel 690 ml Bottle Reviews,4.1,4,Wonderful,ok ok
pexpo 24 Hrs Hot and Cold Vacuum Insulated Water Bottle with Jute-bag Fererro 1000 ml Flask Reviews,4.3,5,Fabulous!,mmth use good product
Flipkart SmartBuy Cola Flask 1000 ml Bottle Reviews,4.3,5,Excellent,best product range price
"pexpo 24 Hrs Hot and Cold ISI Certified , Electro Vacuum insulated Water Bottle 1000 ml Flask Reviews",4.3,4,Good quality product,nice hot cool water bottle
MILTON VERTEX 500 500 ml Flask Reviews,4.4,1,Horrible,worst quality buy model hot water retains upto
Trueware Ruff Tuff 800 Insulated Stainless Steel Flask 750 ml Flask Reviews,3.7,4,Really Nice,quality awesome
YUTH GLOBAL Vacuum Insulated Flask set with Cup for Hot and Cold Drink BPA Free & Leakproof 500 ml Flask Reviews,3.8,3,Decent product,good
MILTON Thermosteel 1000 Flip Lid 1000 ml Flask Reviews,4.3,4,Value-for-money,nis product
"pexpo 24 Hrs Hot and Cold ISI Certified , Electro Vacuum insulated Water Bottle 500 ml Flask Reviews",4.3,5,Mind-blowing purchase,school
"pexpo 24 Hrs Hot and Cold ISI Certified , Electro Vacuum insulated Water Bottle 500 ml Flask Reviews",4.3,5,Wonderful,really superb foremost thing indian brand really happy quality product affordable price tag time come kick called brands like milton go made india made india high quality products love pexpo keep growing
MILTON Crown 1100 Water 1090 ml Bottle Reviews,3.9,1,Terrible product,bad quality
Flipkart SmartBuy Designer Mosaic Water Bottle - 1000ml - PET Reviews,4.3,4,Delightful,nice bottles strong
cello by cello H2O 1000 Glass Fridge Water with Plastic Cap|Light weight|Leak proof 920 ml Bottle Reviews,4.5,5,Mind-blowing purchase,nice product
MILTON copper delight 1000 ml Bottle Reviews,4.0,5,Must buy!,good product
pexpo 1000ml 24 Hrs Hot and Cold Flask with Jute-bag Vacuum Insulated Flamingo 1000 ml Flask Reviews,4.1,5,Brilliant,beautiful bottle like much love beautiful bottle
"MILTON Thermosteel Glassy Drinking Cup Lid, 500 ml Flask Reviews",4.3,5,Wonderful,awesome product
"pexpo 24 Hrs Hot and Cold ISI Certified , Oreo Vacuum insulated Water Bottle 750 ml Flask Reviews",4.3,5,Must buy!,amazing bottle happy
cello Puro Steel-X Royce 900 | PU Insulation | Leak Proof | Wide Mouth | 730 ml Bottle Reviews,4.1,3,Worth every penny,nice bottle suitable school office use
SPEEDEX Stainless Steel Vacuum Insulated Hot & Cold Water Bottle Feather Touch Finish 500 ml Flask Reviews,4.2,5,Worth every penny,good product
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Perfect product!,cold hot trusted
MILTON Kip - Sip 1000 1000 ml Bottle Reviews,4.4,4,Pretty good,recommended go
"BOROSIL 1.5 L Vacuum Insulated Teapot, 18 Hrs Hot & 24 Hrs Cold Carafe, BPA Free, Black 1500 ml Flask Reviews",4.1,5,Terrific purchase,nice product value money
"pexpo 24 Hrs Hot & Cold ISI Certified Vacuum Insulated Ombre Steel Bottle,Electro 1000 ml Flask Reviews",4.3,5,Highly recommended,bottle aweaome days use truely satisfies expectation insulation top brand like milton borosil good job pexpo
"MILTON Duke Thermosteel Hot & Cold Water Bottle, 600 ml, Silver 600 ml Bottle Reviews",4.3,5,Great product,good happy
MILTON Prime Bottle Set of 3 1000 ml Bottle Reviews,4.4,5,Perfect product!,show picture value money thanku much flipkart
BOLDFIT Tumbler with Straw Insulated Tumbler with Lid Hot & Cold with Handle Cup Steel 1200 ml Bottle Reviews,4.5,4,Wonderful,good product
"ATROCK Oil Dispenser, Oil Container, Oil Can, Steel Oil Container, Oil Cooking Oil 2PCS 1000 ml Bottle Reviews",3.8,4,Good quality product,good
"pexpo 24 Hrs Hot and Cold ISI Certified , Electro Vacuum insulated Water Bottle 1000 ml Flask Reviews",4.3,4,Value-for-money,good insulation worthy buy nicely packed damages
ELINOR SINGLE WALL STAINLESS STEEL FRIDGE WATERBOTTLE FOR DAILY USE IN HOME AND OFFICE 1000 ml Bottle Reviews,4.0,5,Perfect product!,super quality handle use
"MILTON Aura 750 Thermosteel Bottle, 750 ml, Grey | 24 Hours Hot and Cold 750 ml Flask Reviews",4.4,5,Excellent,product really nice happy milton water bottle thanks flipkart amezing product
"pexpo Stainless Steel Vacuum Insulated Cosmo Carafe, Hot and Cold Tea/Coffee 600 ml Flask Reviews",3.8,5,Simply awesome,easy clean light weight perfect size big family quality good like matarial good easy clean
"pexpo Sports and Hiking Stainless Steel,Chromo 1000 ml Bottle Reviews",4.1,5,Classy product,product amazing
MILTON PRUDENT-1100 Thermosteel Hot & Cold Water Bottle 1.02 l Flask Reviews,4.4,5,Excellent,good quality thanks flipkart
MILTON Thermosteel 165 ml Bottle Reviews,4.2,1,Hated it!,product received defective cap contenst inside started drop temperature soon
SPEEDEX Stainless Steel Water Bottle for fridge School Gym Home office Travel Boys Girls 1000 ml Bottle Reviews,3.9,5,Great product,beautiful product
SPEEDEX Stainless Steel Sports Gym Office Water Bottle Fridge Refrigerator Water Bottle 1000 ml Bottle Reviews,4.0,5,Wonderful,pdt great range light weight quality pdt great
cello Lifestyle 500 ml Flask Reviews,4.2,5,Highly recommended,super flask flipkart flask useful product using time hours good product flipkart
MILTON Kool Hexone 900 Insulated Water 720 ml Bottle Reviews,4.1,5,Perfect product!,good good product
MILTON Thermosteel Elfin 160 ml Bottle Reviews,4.2,5,Great product,good product
"pexpo 24 Hrs Hot & Cold ISI Certified Vacuum Insulated Ombre Steel Bottle,Electro 500 ml Flask Reviews",4.3,5,Worth every penny,bast
